rating, material1, material2, time_in_seconds
2, G8Paper, G4CherryTree, 10.808687
5, G2Brick, G8GlitterPaperVersion1, 14.798649
4, G4CherryTree, G6Carpet, 13.988886
3, G3Copper, G4WoodenPaper, 11.144964
6, G9TableClothVersion2, G8RoughPaper, 10.665028
2, G2StoneTileVersion1, G1ProfiledAluminumPlate, 16.2403
5, G4WoodenPaper, G9TextileVersion4, 9.254489
6, G4CompressedWoodVersion1, G8Paper, 130.113455
4, G9TextileVersion3, G2Brick, 10.479576
3, G4Teak, G1ProfiledAluminumPlate, 11.335212
7, G9TableClothVersion2, G4ProfiledWoodPlate, 9.954865
5, G4Teak, G4LaminatedWood, 9.53426
