rating, material1, material2, time_in_seconds
2, G4Bamboo, G2CrushedRock, 6.714892
3, G8RoughPaper, G4CherryTree, 9.248366
4, G2StoneTileVersion2, G8RoughPaper, 21.744928
5, G8PlayingCardPaper, G9TextileVersion4, 54.104135
9, G9TableClothVersion2, G4CompressedWoodVersion1, 8.857832
3, G3StainlessSteel, G9RedVelvet, 12.140701
6, G4Bamboo, G9RedFleeze, 16.956271
5, G3Copper, G4Bamboo, 12.669909
4, G9TextileVersion3, G6Carpet, 28.416883
7, G4CompressedWoodVersion1, G4ProfiledWoodPlate, 13.627143
5, G8RoughPaper, G9RedVelvet, 15.998821
2, G9TextileVersion4, G4CherryTree, 19.41739
