rating, material1, material2, time_in_seconds
3, G6Towel, G3AluminumPlate, 6.062271
4, G8GlitterPaperVersion2, G4Larch, 12.689017
5, G3Brass, G4ProfiledWoodPlate, 13.49404
4, G2Brick, G6Carpet, 8.402961
5, G6Towel, G9Jeans, 14.512994
3, G4Bamboo, G9RedFleeze, 5.142476
5, G9TextileVersion3, G8GlitterPaperVersion1, 42.450694
5, G3StainlessSteel, G9RedFleeze, 15.690558
4, G9TableClothVersion2, G8GlitterPaperVersion1, 6.42009
5, G4Bamboo, G8PlayingCardPaper, 12.406226
3, G9TableClothVersion2, G2CrushedRock, 21.827155
4, G3Copper, G9Jeans, 10.983029
