rating, material1, material2, time_in_seconds
5, G2StoneTileVersion3, G4Bamboo, 9.83992
6, G6Carpet, G3StainlessSteel, 10.580034
7, G8Paper, G9RedVelvet, 6.099213
7, G4CherryTree, G4ProfiledWoodPlate, 7.650656
5, G3Copper, G9TextileVersion3, 11.757465
8, G3AluminumPlate, G2StoneTileVersion2, 9.208802
2, G2StoneTileVersion3, G4Teak, 11.08469
8, G4CompressedWoodVersion1, G9TableClothVersion2, 7.725591
3, G8GlitterPaperVersion2, G4CompressedWoodVersion1, 10.178992
7, G3AluminumPlate, G4WoodenPaper, 5.867555
2, G6Towel, G3StainlessSteel, 4.706068
