rating, material1, material2, time_in_seconds
5, G2Marble, G2StoneTileVersion1, 7.974293
1, G1ProfiledAluminumPlate, G3AluminumPlate, 7.468178
7, G4Bamboo, G4LaminatedWood, 9.763574
6, G6Towel, G8RoughPaper, 27.627878
3, G2Marble, G4CherryTree, 12.387207
5, G2CrushedRock, G9RedFleeze, 21.778434
6, G4WoodenPaper, G4Teak, 31.94871
5, G3StainlessSteel, G4ProfiledWoodPlate, 7.829165
7, G2StoneTileVersion3, G4Teak, 32.329289
7, G2StoneTileVersion3, G4LaminatedWood, 12.669039
6, G2StoneTileVersion2, G4ProfiledWoodPlate, 9.965076
5, G2Marble, G9RedVelvet, 11.819936
