rating, material1, material2, time_in_seconds
2, G3Brass, G4ProfiledWoodPlate, 9.379765
3, G6Towel, G4LaminatedWood, 9.55354
6, G6Towel, G8GlitterPaperVersion1, 8.819827
1, G6Towel, G2Brick, 10.282423
5, G2Marble, G4Teak, 9.243893
2, G8PlayingCardPaper, G4LaminatedWood, 8.85218
7, G8Paper, G6Carpet, 10.28242
3, G1ProfiledAluminumPlate, G6Carpet, 7.978354
4, G4ProfiledWoodPlate, G4CherryTree, 8.455179
2, G9TextileVersion3, G3AluminumPlate, 8.173893
5, G4CompressedWoodVersion1, G4Larch, 8.765717

