rating, material1, material2, time_in_seconds
8, G2Brick, G4LaminatedWood, 1.923871
1, G6Towel, G9RedVelvet, 1.952626
7, G3StainlessSteel, G4ProfiledWoodPlate, 2.891902
1, G2StoneTileVersion1, G8RoughPaper, 3.496883
3, G8Paper, G9RedFleeze, 60.853244
7, G3Brass, G4ProfiledWoodPlate, 3.981542
8, G8RoughPaper, G9RedFleeze, 2.613885
8, G3Brass, G3Copper, 2.453562
3, G4LaminatedWood, G3AluminumPlate, 2.052901
2, G4Bamboo, G6Carpet, 4.941744
1, G2CrushedRock, G9Jeans, 3.262422
1, G9TextileVersion3, G4Larch, 1.532626
