rating, material1, material2, time_in_seconds
3, G2StoneTileVersion1, G8RoughPaper, 10.995987
2, G8Paper, G4CherryTree, 11.008687
5, G2Brick, G8GlitterPaperVersion1, 15.012649
4, G4CherryTree, G6Carpet, 14.000886
3, G3Copper, G4WoodenPaper, 11.095964
6, G9TableClothVersion2, G8RoughPaper, 10.885028
2, G2StoneTileVersion1, G1ProfiledAluminumPlate, 17.2003
5, G4WoodenPaper, G9TextileVersion4, 9.354499
6, G4CompressedWoodVersion1, G8Paper, 131.013455
4, G9TextileVersion3, G2Brick, 10.509576
3, G4Teak, G1ProfiledAluminumPlate, 12.005212
7, G9TableClothVersion2, G4ProfiledWoodPlate, 10.005669
5, G4Teak, G4LaminatedWood, 10.012338
