rating, material1, material2, time_in_seconds
6, G3Copper, G4ProfiledWoodPlate, 3.181944
8, G4Larch, G2StoneTileVersion1, 4.566347
8, G8RoughPaper, G6Carpet, 4.693032
6, G3Brass, G4CompressedWoodVersion1, 5.371737
6, G9TableClothVersion2, G2CrushedRock, 3.701851
8, G9TableClothVersion2, G9RedVelvet, 5.427776
7, G3Copper, G8Paper, 4.701284
7, G2CrushedRock, G4LaminatedWood, 4.456317
2, G8Paper, G4ProfiledWoodPlate, 4.995183
9, G9Jeans, G8RoughPaper, 28.290778
4, G4CompressedWoodVersion1, G8Paper, 6.062525
4, G3Copper, G4CompressedWoodVersion1, 8.550221
